dataset,text,source,label,uid
innocuous,"Help
Plz Help in Restoring Barelwi Article which is becoming Vitim of some Biased users. also i got this message that Shabiha must be thrown out on the discusion page of Barelwi [] y Abureem. Plz help.
 (t • c)",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",PEY4W0
innocuous,"Well maybe not, but forgetting to sign my posting on your talk page is a wiki school boy error!!!, and thanks very much for the star - a strange experience, I must be getting all old and sentimental as I feel a bit humbled by it all ...!",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",9RypB4
innocuous,"""

G.O.B.
Your additions were superfluous.  It is obvious by reading the lead that these are """"fictional"""" characters. """"[P]layed by..."""" makes it clear.  Therefore, the additions were redundant. Subsequently, I removed them.
 06:08, 19 Nov 2004 (UTC)""",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",bERe-L
innocuous,"Wow you're cute 

 (^_^)",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",DbiDMS
innocuous,you have been warned by admin.,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",01SUCC
innocuous,"Erik|contribs]]) 18:58, 20 December 2012",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",-O0fa4
innocuous,(looks poorly done that way),jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",kSfD5t
innocuous,Besides Theserialcomma told me about abusive people like you. I'll just keep trying until I eventually get it right. And I will get it right.,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",E6tGg5
innocuous,"Syria 

Why is Syria included in the list, when the map clearly shows Syria in grey?",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",MI3yhR
innocuous,"At least I am not crazy. 

  Thank you for your comments at least I am not crazy. Just do not understand how someone like him continues to be allowed to participate at the level he does on wikipedia.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",Zu8vPw
innocuous,I'd reckon every General Election when the Scots Nats fail to get an overall majority.,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",NjTMzt
innocuous,"""
 I have restored the page to   

12 August 2010 10:25pm EST  """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",ouyYMh
innocuous,""". Because of you and your IPs keep changing airdate to """"December 20th, 2009""""""",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",2bgJE2
innocuous,"""

Fair use rationale for Image:ShandaSharer2.jpg
Thanks for uploading or contributing to Image:ShandaSharer2.jpg. I notice the image page specifies that the image is being used under fair use but there is not a suitable explanation or rationale as to why each specific use in Wikipedia constitutes fair use. Please go to the image description page and edit it to include a fair use rationale.

If you have uploaded other fair use media, consider checking that you have specified the fair use rationale on those pages too. You can find a list of 'image' pages you have edited by clicking on the """"my contributions"""" link (it is located at the very top of any Wikipedia page when you are logged in), and then selecting """"Image"""" from the dropdown box. Note that any non-free media lacking such an explanation will be deleted one week after they have been uploaded, as described on criteria for speedy deletion. If you have any questions please ask them at the Media copyright questions page. Thank you.   """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",LbRnk_
innocuous,"more terms could have definitions here such as:
health
fake
flag
comment
date (as in release date)
86.123.168.47",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",ji2mRp
innocuous,"Keep Considering that there IS a page on the actors considered for James Bond, you're argument doesn't have a leg to stand on.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",Ni8sAK
innocuous,Talk:United States diplomatic cables leak,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",Lq8_d4
innocuous,"Oh...I thought it sounded pretty good and added it to our guidelines, but if you feel that is too restrictive please feel free to revert that.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",biPsAa
innocuous,"Intro, background, bias, etc... 

I'd like to appeal to whoever edits the page in the future not to add too much info to the Historical Background section. This article is about the current protests, and thus should have more info about that. Historical background is well documented in the main article - Reservation in India. The intro, as it is now, seems fine to me, though we need a citation for the 'independent political panel'. Also, to those involved in the protests, please don't use Wikipedia as a forum for spreading your views - there are many other forums available on the net for you to do that.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",-_yTNA
innocuous,"""

Response (1) The Mega Foundation and the Ultranet are not """"IQ clubs"""". One is a registered nonprofit foundation; the other is a project of that Foundation. (2) You are not in a position to pass judgment on the """"merit"""" of Langan, his work, his Foundation, his fora, or the associated Wikipedia entries. Please try to understand this. (3) You are not in a position to """"summarily"""" do anything related to the Wikipedia articles on these topics. Please try to come to grips with this. These misconceptions run afoul of Wikipedia guidelines in fact and in spirit.  """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",wjK57Y
innocuous,"""

Talkback

~~  Talk """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",-l6OaP
innocuous,"Oh, don't worry, I made up my mind about Romanians long ago, and decided I like them. ) What I can't stand is communists, particularly Stalinists, and this is only reinforcing it. Like you I can't wait until this particular war ends.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",-SF_TV
innocuous,"Thanks for the support. 

Hi Bob,

Thank you very much for coming out in support of my RfA. I appreciate your support for my nomination – which ended successfully a few hours ago. I hope to retain your confidence as I serve the community.

Please feel free to contact me if you need help with an action requiring administrative access; I will do my best to be of assistance to you. Cheers,",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",O2lGgX
innocuous,"as to remove a deletion notice,",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",drirJ8
innocuous,"""

What's your problem?
Why did you revert this?

I posted some of the verses from Hindu scriptures that goes against animal sacrifice. You have a problem with that too? It's getting personal. I think you are related to user:Mihaiam. What is your reason, huh?? rv to better version?? who are you to judge what's is a better revision.

 (Talk?)  """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",Dx9yIQ
innocuous,"I've forwarded your request to administrator who actually deleted the article,",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",3Y_eyr
innocuous,"Hi Gabby. Apologies for the absence of a cat video in this post, but it's so hard to pick just one.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",nkYmHW
innocuous,"""

1)""""add it in addition to the definition in words, rather than replace it."""" I did not replace the textual defenition, what I did was  """"symbolic defenition """" i.e:""""the textual one""""

2)I'll take your advice and drop the  in stating the defenition. I'had made it a standard for myself to write defenitions in this way, I forgot that this was just me. 

So check it out,( Uniform convergence ), I hope you like it this way.""",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",jSuYx0
innocuous,"3PO
I put another response on John Bowlby if you had a mo. Or half a mo come to that.  barley",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",UyZY10
innocuous,"""

Please do not add nonsense to Wikipedia. It is considered vandalism. If you would like to experiment, use the sandbox. Thank you.  melmac """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",zvXbmO
innocuous,"The above is defamation. I don't know who is CYl7EPTEMA777.  Epipelagic is a habitual liar, his lie has been documented in many places. For example here",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",bEuCe5
innocuous,I added the part about the guidelines. Feel free to revert/disagree.,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",kfZ4Q0
innocuous,"Thank you ==
G'day Lesnail. Thanks for your welcome and assistance. It was much appreciated -)  

==",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",B-2_ta
innocuous,"Hey TheOriginalSoni 

Please stop posting threats to my page which relate to edits which I did not do.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",1YEWX2
innocuous,"""

It's admitted a gloss, but I don't think I'm reading anything into the text here. Suppose I wrote """"My friend Lenny and his fellow countrymen Bruce, and Squiggy are thirsty. I am therefore launching an operation called A Soda Pop for Lenny and his brothers."""" and then later wrote elsewhere, """"This operation has been launched to make some people non-thirsty."""" Even though someone with only the second note might be mystified as to exactly who those """"some people"""" might be, I don't think, given both writings, there would be any doubt as to exactly who those """"some people"""" are: Lenny, Bruce, and Squiggy, although it isn't """"explicit.""""  talk """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",02TQYf
innocuous,"""

 Personally, I feel there is a big difference between CLAIM and INTEND.

 from EMDR Eye Movement Desensitization and Reprocessing (EMDR) is a psychotherapeutic approach developed by Francine Shapiro[1] to resolve symptoms resulting from exposure to a traumatic or distressing event, such as rape.

Summarized: EMDR is INTENDED to....

Hypnotherapy Hypnotherapy is often applied in order to modify a subject's behavior, emotional content, and attitudes, as well as a wide range of conditions including dysfunctional habits, anxiety, stress-related illness, pain management, and personal development.

Summary: Intention
 
Cognitive Therapy Cognitive therapy seeks to identify and change """"distorted"""" or """"unrealistic"""" ways of thinking, and therefore to influence emotion and behaviour.
Summary: intention

Interpersonal Therapy Interpersonal therapy (IPT) is a form of psychotherapy used to treat a variety of mental disorders such as depression, anxiety, bulimia nervosa, and communication disorders.

Summary: is used to treat (effectiveness implied?))

psychotherapy Psychotherapy is an interpersonal, relational intervention used by trained psychotherapists to aid clients in problems of living.
I like the INTERVENTION, I dont like used to aid, as this implies 100% effectiveness??

Chiropractic Chiropractic (from Greek chiros and praktikos meaning """"done by hand"""") is a health care profession whose purpose is to diagnose and treat mechanical disorders of the spine and musculoskeletal system with the intention of affecting the nervous system and improving health.[1] It

Summary: (purpose = ) Intend.

Faith Healing Faith healing, also called divine healing or spiritual healing, is the use of spiritual means in treating disease, It is purportedly a supernatural manifestation that brings healing and deliverance from all kinds of diseases whether organic, functional, or psychological.

Purport Strongly POV. The condemnation can be felt.

 
Interventions are INTENDED, practitioners (all sorts) CLAIM. The effectiveness and criticism should, in my POV, be in a seperate section.

Groeten
 """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",AV0pvU
innocuous,"Discussion is finished 

I'm done discussing the matter at hand. I am also done discussing things with the other user. I've been threatened by you twice about receiving sanctions, and yet another user can beat me down within the guidelines of personal attacks and nothing happens to them.  It's bad enough the other user puts high levels of stress and anxiety on me, but now the mediators are doing the same, by taking sides. This whole situation is very discouraging and disheartening!",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",SqU-X3
innocuous,"Conflicted licensing on image File:ArcMap.jpg 
The above noted image or media file appears to have conflicted licensing. 
As an image cannot be both 'free' and 'unfree', a check of the exact 
status of this media/image concerned is advised.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",MX6fgC
innocuous,"""

 """"The other edits, while problematic"""" 

""""The other edits, while problematic""""

Could you please point out what edits you are referring to?   """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",VToCKm
innocuous,hi mat damen MAT DAMON,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",Jona44
innocuous,"""

This page has now been protected as per request by myself due to the edit warring which has been occurring over this 'controversy'  - írísh αnd prσud """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",C1X2_l
innocuous,"""
It's not just """"a"""" reliable source, it's the reliable source when it comes to American slang.  It's not being used to support any claims about regions of use.—  (talk) """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",iDcYZv
innocuous,"It comes up in the first paragraph of the lead and the body. However, if you want to write more in the body then that would be awesome.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",CX2Ns3
innocuous,"""

Talkback

Sorry for a long response, but I promise it's worth a reaad.   — (Je vous invite à me parler) """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",9v6Hyn
innocuous,"""

 New messages at... 

Wikipedia:Wikiquette assistance#Carl Sixsmith. Thanks. Message """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",myM-l_
innocuous,""" to my talkpage . 

Archives 
  
Archive 1 (January 2007 - June 2007) 
Archive 2 (June 2007 - November 2007)
Archive 3 (November 2007 - January 2008)
Archive 4 (January 2008 - February 2009)""",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",p2x8IC
innocuous,"Accusation of vandalism 

When I came onto wikipedia, a message appeared stating I had new messages, and when I clicked on this I found a message from you saying I had vandalised someone called pigsonthewing's talkpage. Was this meant for me? I'm not aware of vandalizing anything, so am seeking clarification.

Thanks",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",KasX5i
innocuous,"[Next two paras are from Gregkaye, not Gazkthul]",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",xjvDdZ
innocuous,"I would be very glad to discuss in detail your assertions; it is you who will neither put up nor shut up. You're very quick to make sweeping accusations; very slow to back those up with any evidence whatsoever. If you read back, you'll see that I've copied into this discussion exactly what I posted, what the sources said, and invited you to agree, or disagree, that the source supported the entry. You have not done this. Instead you persist in a fantasy that you have provided evidence and its me that refuses to discuss it. You only need to read this page to ascertain unambiguously that your view is wrong. I expect you to apologise because you have made false assertions and have been called on them. You, pathetic individual that you are, are neither willing to apologise nor to provide argumentation supporting your assertions. I can only assume that you had a very impoverished upbringing, and are more to be pitied than despised. Still. Thanks for fixing the copyvio. Wouldn't it have been easier to do that last night without the drama?  (talk)",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",MiPY5W
innocuous,"""

 Possibly unfree File:Ajvdelft.jpg 
An image that you uploaded or altered, File:Ajvdelft.jpg, has been listed at Wikipedia:Possibly unfree images because its copyright status is unclear or disputed. If the image's copyright status cannot be verified, it may be deleted. You may find more information on the image description page. You are welcome to add comments to its entry at the discussion if you are interested in it not being deleted. Thank you. ~ '   ~ ' """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",7e-vmc
innocuous,"Wikification / further info
I wikified the article, removed the tag as I think it's good to go - please have a look and see if you agree. We really need some more info on this woman though, especially her horseriding.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",GHOci2
innocuous,"List of VFL/AFL records
I just wanted to say great work on the page; i added a list and i will be updating it at the end of each round. If you have any ideas of what else could be added to the page i would be glad to help.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",nKDdEU
innocuous,"""

The Harpers magazine article you list and also called well written contains the phrase """"Post American"""" in the sub-title and article content, an obvious bias. Time is no exception to bias. Every city demolishes structures, so its not notable. One of the authors you list, for example, has controversies cited on Wikipedia for 'misreporting', hardly a good source.  The stacking of sources with the slant indicated shows merely they are not neutral and contain much bias. They amount to WP:Fancruft and WP:Coatrack.  Wikipedia is not obligated to include editorial bias. Detroit takes in plenty, its $1.1 billion budget with higher population density and higher spending per person than Atlanta show for example that weasel words like 'decline' and others inserted are inappropriate. An emergency manager is in place to alleviate largess caused in part by public sector union contracts - it shows responsible action by the governor. The comprehensive study shows the city of Detroit is in good shape and the Detroit Free Press reported it. The city of Detroit's home owner vacancy rate is 2.9%, in line with the national average.  The Detroit Free Press termed it a major population shift which is accurate. Many cities experienced change with suburbanization and freeways. The region is more populous and probably more prosperous than the 1950s. The city has seen multi $ billions in revitalization and it continues, the city serves an entertainment hub, has state of the art facilities, state of the art schools, a major university, casino resorts, a world class corporate center, a wealth of very well kept historic and national landmarks and restorations,  modern freeways, etc., is a partner on regional boards which did not exist in the past.  Thus the portrayal and description as well as the title of the section are completely inappropriate and not encyclopedic.  """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",7PeZv3
innocuous,clue what i think about? How can you not understand even,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",u5Q0LF
innocuous,"Okay, yeah you start it, and just post the link on my page, I guess you just copy and paste everything over, because I fixed the links i added",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",wVe8jp
innocuous,"Please, cite your sources.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",4uGCIo
innocuous,"I fail to see how your own speculation or opinion have any bearing on the relivance of this statement. It's a sourced statement. Did it really happen the way it said in the book? what qualification do any of us have to question that? Right now we have information from a book versus your thoughts. I don't see a conflict. I continualy see an arguement from this stand point: I don't think it is absolutly crucial to have this info on this article so it has to be deleted. Since Jimbo Wales has said that he invisions wikipedia as a place where the sum of all human knowledge can be found I would say: When in doubt, leave the info.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",TKBixv
innocuous,Did someone remove the image of the FYROM money note depicting the white tower??,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",Fse6Uv
innocuous,omg I've never thought of it that way. pure genius,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",yna23Z
innocuous,I see your point but respectfully disagree with you. The chambers you are talking about are much less common and would make no real sense to someone who wants to compare the AK-47 and the M16.,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",Gzp2MX
innocuous,"""
In addition, the first quote discusses the condition of man himself (ie without God) of man as being bored/miserable: """"9 Diversion.'If man were happy the less diverted the happier he would be, like the Saints and Gods'-'Yes but is not happiness the ability to be amused by diversion?'-'No because that comes from elsewhere and from outside...'"""". Both points are relevant alone or together and are clearly related which is why they are in the same book.""",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",-65MfM
innocuous,"""Hello! My name is Eric, and it's my pleasure to welcome you to Wikipedia, the free encyclopedia. I've noticed you've started making contributions, which is a great thing! On that note, I'd like to invite you to create an account. You don't have to log in to read or edit articles on Wikipedia, but creating an account is quick, free, non-intrusive, requires no personal information, and gives you many benefits, including:
The use of a username of your choice
The ability to view all your contributions via a """"My contributions"""" link 
Your own user page 
Your own talk page which, if you choose, also allows users to send you messages without knowing your e-mail address
The use of your own personal watchlist to which you can add articles that interest you
The ability to rename pages
The ability to upload images 
The ability to customize the appearance and behavior of the website
The eligibility to become an administrator 
The right to be heard in votes and elections
Your IP address will no longer be visible to other users.

We hope that you choose to become a Wikipedian and stay for a long time. No matter whether you choose to create an account or not, I hope you will continue to be a productive (not destructive) member of our community as we strive to make this one of the greatest sites on the world wide web.

 | (Leave me a message!) """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",SJNDBx
innocuous,There are hundreds of thousands of articles that need attention. A great way to destress.,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",ZdWeMG
innocuous,"""

 Unsupported information 
Since some users appear to think that the ongoing vandalism of this page is a 'content dispute', let me state here that you should not mention putative 'new characters' or add information about existing characters unless it is thoroughly supported. As they are all living people, it is particularly crucial that information is thoroughly sourced, and I will revert anything that is not.Talk """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",wkIoor
innocuous,This hack and originality do not go together.,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",VuLyAZ
innocuous,"hello,
 
to accuse somebody for abusing of copyright is a personal attack. becoz it s never happened.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",rh4OOq
innocuous,"Re-reading this section, it seems that some of my advice was taken. That makes me happy to be a small part of such a great article. Thanks!Popartpete",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",KHukay
innocuous,"Sorry i've written this bevore looking at your work of today. I like your lists very much, don't change them hastily.  22:40, 13 Aug 2004 (UTC)",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",vvbqNv
innocuous,"Thanks for the clarification, which is a plain confession that you vandalized the text, since what you wrote was malicious regarding myself, and the content can not be justified by any just reading of my position as frequently articulated. Either you acted from malice in that absurd caricature, or an incapacity to understand English prose, crteating imaginary 'premisses' from which you make skewwiff inferences that you then deem 'correct'. Whatever be the case, I suggest you keep out of editing Wiki articles, especially since you appear not to understand a gesture of sympathy from a person you otherwise attempted to smear or offend. Water off a duck's back of course. Thanks et finis",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",mXqdYv
innocuous,It's impossible to believe that Johnuniq is uninvolved editor. I understand that there may be people with imagination of spam and useless change everywhere in Wikipedia. Johnuniq from these ones and has clearly declared this on his page: <<... most of my time is taken resisting the erosion of articles by unhelpful changes or linkspam additions ...>>,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",fWBZyf
innocuous,"thanks 

thanks for telling me that(new to the template).  i started a discussion on the talk page.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",k7rNLz
innocuous,"Ok, I'll open the debate in the talk-page. Would you be so kind to copy/paste your answer there? cheers.    (Aut Doce, Aut Disce, Aut Discede!)",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",MZjsZX
innocuous,"Yes, indeed, there is an indent in the northern portion of Wyoming.  It suprised me when I saw it, but I looked it up in an atlas, and yesm there is an indentation.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",MMHm4a
innocuous,"Thermal and chemical aren't half bad, to be honest. Incandescent might work too. But I'm sure there are lots of options. (let's chat)",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",KVdW77
innocuous,"The Infamous Naked Mile 

Hi, I went to original and reliable sources on my edit.
Was there a problem?
Thanks!
PS I'm a UMich alum and current AA resident, so I know this event well.
Also know who has the deepest repository of Naked Mile data...",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",dr2wT-
innocuous,"""""""Don't push your fortuitous luck""""? Why would you say something like that to a volunteer? I don't have to help *any* Wikimedia projects. No one has to help any Wikimedia projects. """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",kCkh2Q
innocuous,"Template policy discussion 

You are invited to help consider a common template policy for all WP:SPORTS biography articles at Wikipedia_talk:WikiProject_Sports#Template_policy_discussion. (T/C//WP:CHICAGO/WP:FOUR)",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",_6oeZy
innocuous,"""

Let me get this straight, my last post, is cause for you to post something on mine saying last warning I'm going to be banned? I didn't 'accuse' you of enlisting someone else, I thought you had but you didn't it turns out, so basically by saying """"are you trying to bore me?"""" that is why you are threatening to ban me? YOU KEEP POSTING ON MY TALK PAGE. STOP POSTING AND COMPLAINING AND THEN POSTING AGAIN. I'm not doing anything wrong. Take some responsibility  """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",VP8kVI
innocuous,"""==GA Review==
:This review is transcluded from Talk:Oryzomys anoblepas/GA1. The edit link for this section can be used to add comments to the review.

Reviewer:   ✈ 

GA review (see here for criteria)

It is reasonably well written.
a (prose):  b (MoS): 
 
It is factually accurate and verifiable.
a (references):  b (citations to reliable sources):  c (OR): 
 
It is broad in its coverage.
a (major aspects):  b (focused): 
 
It follows the neutral point of view policy.
Fair representation without bias: 
 
It is stable.
No edit wars, etc.: 
 
It is illustrated by images, where possible and appropriate.
a (images are tagged and non-free images have fair use rationales):  b (appropriate use with suitable captions): 
 
Overall: 
Pass/Fail: 
 """,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",UaBxRQ
innocuous,''' —The preceding comment was added by  (talk • contribs) .,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",UG-OHw
innocuous,"Comment Shabak is certainly the more prominent term in Israel (ie: in Hebrew). I can confidently say that most people today don't know what you mean if you say Shin Bet. However, in English it is true that the prominent name has remained Shin Bet, for who knows what reason. It is still a Hebrew name, and for all intents and purposes, the wrong one. Until that term is phased out and Western media begins using the correct name, Shabak, I guess Wikipedia policy calls for us to continue using the current (wrong) term.",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",lzu42s
innocuous,I found again one link in the cache . Cheers.,jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",7FBJx0
innocuous,"""

 Tulsa Architecture 

While I recognize you don't want to """"Fall into the trap"""" of ignoring recent additions, do you really feel the Warren and Kelly building are deserving of distinction?  They are simple glass medical building without unique features.""",jigsaw,"[0, 0, 0, 0, 0, 0, 0, 1]",iPxyzZ
