dataset,text,source,label,uid
toxic,"""

YOU'RE CONTRADICTING YOURSELF! Basically your opinion of based on blindness and bullshit as far the """"evidence"""" you send me are considered.

Really? Puny pictures in which you can almost not see what her eye color is. You need a magnifying glass to see her eyes. Don't show such pictures cuz it just looks really sloppy and desperate, which in your case makes sense. 1(By magnifying this image up to 400%, you can clearly see her eye color looks sort of olive green, not anywhere close to brown). 2(What the f*** is this? It look horrendous. Oh and her eyes are lighter than her hair and you keep saying they're the same shade, when clearly they're not. Lets take a look at a better quality image. No brown eyes here.)

3(These eyes can still be called hazel.) 4(Hazel eyes due to their nature have the tendency to look goldish brown in certain lights, and look at Belle's hair it looks red). 5(I can clearly see her eyes are not the same as her hair, in fact take a close look when a lock of hair falls in front of her right eyes and clashes with her eyes color. The difference looks brown and hazel, instead of brown and light brown.) 6(That's not a screenshot, and by magnifying the image, her eyes look dark hazel and so not the same color as her hair) 7(400% zoom in, hazel eyes) 8(What a desperate image, you can barely see anything, 1000% zoom in and her eyes appear not to be brown again). 9(400% zoom in, hazel eyes... again)

Oh yes, the Belle merchandise that has her with brown eyes is so big, only one of the pictures you send can sort of qualify. 10 (By magnifying the image up to 400%, you can clearly see her eyes look green-like). 11(400% zoom in, hazel eyes AGAIN)

JESUS F***ING CHRIST. You preseted me with like 18 images and almost all of them have Belle with hazel eyes instead of brown. ARE YOU COLORBLIND? Don't you know how to differentiate colors. An you call this SOLID? If Belle's eyes are hazel, than those are indeed solid, verified evidence. And the screenshots aren't even from the Diamond Edition, they're from the Special Edition.

Take a look at these pics, please. Think anyone will believe you that her eyes are brown? I don't think so. These are just a couple of additions to the pictures you presented, further cementing that Belle has hazel eyes instead of brown. Since hazel is a mix of brown and green and that hazel eyes vary between almost green to almost brown, on what bases are people suppose to believe Belle's eyes are brown?

Look at this page  — Preceding unsigned comment added by  (talk • contribs)  """,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",x6eso4
toxic,Note:If ya aint dutch YA AINT MUCH.,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",Vb-9CD
toxic,"You are simply a backstabber, I was to defend you during the RfAr. While multiple socks and contributors discuss with eachothers privatly, you backstab me by cheap threats when I never did such things to you, but of course such contributors will never be threatned by backstabbers like this. I have from the beginning tried to help you, I have even proposed to boost your credibility by neutralising your propositions, I have emailed you works and proposed you to help me, and at the first occasion you backstab me for a single citation about NPOV and you. You could have requested explainations, you decided to threaten me. And true, other Armenians have indeed witnessed all this affair.  (ix)",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",pNwLAB
toxic,"your boring 

and retarded two",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",d3pp9D
toxic,It's my damn page and i can do what i want. Buzz off,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",0iQ-RC
toxic,"It's not vandalism.  Are you mentally retarded?  You don't even know who Wells Thompson is and it is true that he is a homosexual, go look it up.  Unless, you're a fucking dickheaded liberal who kisses faggot ass.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",hNeh_m
toxic,"I believe that you should include in your discussion of I-95 the fact that only gays enjoy studying/discussing it.  Real men prefer to talk about things like titties and butt sex, but the latter only in a negative way 'cause its for fags.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",odul-H
toxic,"Oh come,  on not again.  Admins, stop wasting time and just permaban, you know the situation won't change.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",eyxcKX
toxic,"-
You will stop being pompous.
You will stop being a racist.
You will stop trying to push your astonishingly biased POV into articles.
You WILL STOP LYING.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",BAbRjd
toxic,"OH HE MAD @ ELI! Not his fault your team can't ever win a SB, you don't need to remove his nickname as your pathetic form of vengeance.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",A8_cth
toxic,"Incredibly Biased Article 

This article is so biased it is frankly laughable.  Among the innumberable lies and distortions in the article, the part that is particularly amusing is how it goes right from talk about how the United States is doomed to failure to talk about the aftermath of the war, i.e. the drawdown of US troops.  It completely fails to mention the US victory in 2007.  This article is nothing more than ultraliberal propaganda.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",-W-pVv
toxic,"""

 Re: Moment of stupidity 

 (//c) lightly smacks Wafulz with a minnow. P You rogue admin, you.  (//c) """,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",dUSyRy
toxic,"Blind as bats 

Not one of you has seen what I have done to this page. Obviously you rely on some form of program to revert vandalism and not your own eyes.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",F0uj2G
toxic,"It seems common sense to me that the article should picture subjects relevent to the subject it covers, frankly I can't see why you are being such a dick about this and obviously I can't see how you are right!",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",s8E06C
toxic,", 21 July 2006 (UTC)
Anyway, shepard can't be in this video. I fail to see how the hell an escaping prisoner ended up in some training video -_-'  10:59",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",277i3F
toxic,"""

Please do not delete relevant contributions and censor criticisms placed in the proper """"Criticisms"""" sections of articles.  Doing so undermines the integrity of Wikipedia and makes you look stupid.""",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",2qtCrt
toxic,So I'll just edit from another IP address you worthless piece of shit.  The truth will be known despite your political bias!,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",eNTxqG
toxic,"eat Dl2000CK 

..|..",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",fFzDa7
toxic,"lol nuffin much bighead , ma whole fam jus went to dinner w/o me =[ but ummm yeah lol yooh join gaiaonline yet ?",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",WZb4sE
toxic,"Talkback 

GODDAMMIT! This was so much easier when you were a sysop. Get your bit back directly.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",wWXGH6
toxic,"2006 (UTC)
It's CGI (i.e. Weird Al faked it), and he has very good reasons to accuse Atlantic of sucking. So when his fans are honest, they too think AR sucks.  14:19, 23 November",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",U3Ysg-
toxic,"Warning 

If you continued imposing wrong religious profile of Cheema then i will daily revert all edits by you on all WP pages from different IPs and tease you the way your mother ass is doing for years on WP. kuti ki bchay baaz aa ja wrna boht tng krunga behn chod. 39.47.139.240",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",Sg4cEN
toxic,"lol w/e then i was just trying to hlp out 

i dont know what this blcok stuff is or why you have blocked me for tryin to fix an articl but i know not to do it again

this is pretty stupid imo you could have just fixed the fucking mistake",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",OllNDI
toxic,"""

 my warning 

Why did you give me a warning for the drigers its not inappropreate its just a thing that i heard about i know info & that, explain specificlly on my talkpage why it was inappropreate
if it is about it being a wikipedia rule, its ok to break rules rules are made to be broke, i am not the one for making rash judgements & sorry for my anger but you are a stupid admin that is a massive heroic douche & that makes peoples life a mizzary cuz you have nothing better to do than that & masturbate hard thinking about """"bill clinton""""""",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",2WNSG_
toxic,Fuck off. You have unwarranted self importance.,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",8JWS7B
toxic,Okay then. I'll just have to agree to disagree. I won't read your article and I won't give you fellatio. Now get off my page.,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",XBObr9
toxic,"yeah well, I don't subscribe to your opinion, stop spamming me with messages here. What makes your opinion superior to mine, nothing. If you abuse or spam me again, I will take issue. GET IT? AND REVERT IT BACK TO WHAT I HAD IT, UNLESS YOU SHOW ME PROOF TO THE CONTRARY, WHERE'S YOUR PROOF? NOWHERE.

YOU LACKIES RUN THE SHOW HERE. 
82.21.25.194",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",hKygAK
toxic,"""

""""had you done it before and had included an accessible web-link when you had created the article, we wouldn't be here now"""" Oh thank you, Little Big Man. It's a lesson for all of us: ignorant lazy pigs demand feedbags. http://ecl.dukejournals.org/content/vol31/issue1/  """,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",G9CuYE
toxic,"y0u l0se at life. 

0h n0, my last chance?  what d0 i d0?  what i d0?!  thanks f0r repeatedly qu0ting the rule b00k f0r me, cuntmuffin, i was having tr0uble finding it 0n my 0wn.  when i was 14 i had better things t0 d0 than be an encycl0pedia nazi, y0u ass-hat maker.  die in a fire.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",UIRt7u
toxic,"Article Quality
This article totally sucks!  Cali is a very significant town not only in Columbia, but due to it being a seat of the cocaine trade, is significant for the entire western hemisphere and Europe.  This article is a joke.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",pWXHmo
toxic,"I saw you got blocked
To bad it wasn't for life dickhead",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",URxRFm
toxic,"You really are a pretentious twat, aren't you?",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",TOXbi8
toxic,"Calling someones actions stupid is not the same as calling the person stupid and telling the to grow up is poititive critisism not a personal attack...

what planet do you live on....

I THOUGHT YOU DID NOT CENCOR? HOW COME THE ABOVE WAS REMOVED
LIAR

94.168.210.205",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",ktiQAS
toxic,"""

You are incredibly smart! Did you know that? I am writing about the title of the country X and in that article you are telling me I should add: """"This article includes text from the Wikipedia article X."""" Oh my, let wikipedia be full of unexpanded articles that people stop editing because some people who have nothing better to do with their lives than to sit in front of a computer and be administrators on wikipedia. How do you translate this into English: you are a failure!""",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",4iMq3k
toxic,"""

 Gita's Samkhya is NOT DIFFERENT 

""""Only the ignorant speak of devotional service [karma-yoga] as being different from the analytical study of the material world [Sankhya]. Those who are actually learned say that he who applies himself well to one of these paths achieves the results of both."""" (Gita 5.4)

You are not a Hindu and so you would not know this. Do you have any proof at all that This Sankhya is different? Why would Sri Krishna say this if it were different. He would have said so!

Sri Krishna in the Gita (10.26)
""""Of all trees I am the banyan tree, and of the sages among the demigods I am Narada. Of the Gandharvas I am Citraratha, and among perfected beings I am the sage Kapila.""""

I am also going to post these quotes into the main article to clear up any confusion.""",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",7I8fVZ
toxic,"""

Defense
DrKiernan, you are the voice of reason at Anna Anderson now. Hopefully, you will ignore the outright lies and stupidities of finneganw and aggiebean. What they call """"abusive"""" and """"harassing"""" is actually TRUTH. They are caught with their cybertrousers down and they don't like it. It truly is good to see these vile abusers sweating. If you decide to look into THEIR histories, you'll see they have a great deal to sweat about, including sock puppetry and other undisciplined rule-breaking. As for me, well, I'm here to fight NAZIs75.21.101.63  """,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",5HgrlG
toxic,{{unblock|That fuckin,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",3mPTKw
toxic,"Also, please note that I am going to raoe you, cum un your mouth, and suck your dick until it falls right off.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",3nBvcY
toxic,tharkarn and what waste man!,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",XH5bA1
toxic,"I hate this bot 

Its so annoying, it trys to delete almost every image!",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",cFNq8-
toxic,"007 litter act sect 11  is shit, try qld act with amendments.get your shit out of my letter box",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",n9I7Bv
toxic,"Its Not inapproprite, its constructive editing, if you wait for 1 f**king day, someone will contribute",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",hqSSdF
toxic,"Comp.Tr 

I'm assuming you're the same Moroccan faggot (retard) that perpetuated the idiocy that plagued all North Africa related articles a while back? and like most neo-colonized lobodomized fucks, you only play a significant role as a detrimental toady to parties that should not meddle in affairs concerning the region in the first place but do because of passive, lobodomized, dickless, lifeless faggots such as yourself. Well, I am saddened that you have surfaced from what should have been a deadly, bloody accident. I am, however, rather amused by your flaunting of the revolutionary spirit, as I am certain you haven't an iota of it in you, little weakling. We will find out whether or not you do, however, when we visit you in the near future (yes, we know who you are and how you look and what you do). You will undoubtedly deploy your big admin tools. I hope your blind and ignorant admin tools do not fail you then but I know that they will. Until then, on with your anti-intellectualism.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",V6Plm0
toxic,cocksucking bastard,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",vLtzwf
toxic,"adult life pregnant, then die",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",SYa75A
toxic,"LOL==
The whole massacre in my opinion was fucking funny. VTECH JUST KICKED IN YO.

==",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",HiMVNq
toxic,"pink meth

There's a picture of you masturbating on pink meth, and it links to all your wiki articles. Why did you let that out publicly  xD",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",JVKYZi
toxic,"Guys, it's just simply me that put there Moldovans (Romanians) 78,2%, and I was not logged in, and don't give quickly the fault on Bonaparte, he's gone from longtime now from this bullshit of Wikipedia, 'cause there's no purpose with hypocritic people like you. I modified that, everybody knows that that's Moldovans and Romanians are the same shit, anyhow the census will say it. They speak Romanian, and not Moldovan how they sustain. A Romanian understands perfectly when a Moldovan is speaking it's fuckin' language called Moldovan, and vice versa. Moldovans are doing this because they are a gang of betrayers and retarded that don't have idea what's their ancestry. Let's be reasonable now, even if I think that you people here are too stupid to understand this. They were Romanians until 1940, and suddenly they changed of ethnicity because they are an different country than Romania.   ' 10 June 2006",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",rDjUc1
toxic,"HATE FOOD EATING CONTEST 

THIS IS THE MOST DISGUSTING FORM OF PASSE TIME EVER. 
IT TURN ME OFF",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",G9M4Th
toxic,"""

 Lauren Socha edits 

Hello Tiller54, I know Wikipedia doesn't censor but if I were to walk up to someone and say """"Fuck off ya Paki bastard"""", I'd probably get done in ... So why should it be allowed on here ? ... Everyone of different natures visit Wikipedia and to see what she said I'd imagine would offend people? ... Waffle over haha  Talk """,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",79rU_R
toxic,Are you from AGN?  The sucky site?,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",BLHq1f
toxic,DID U KNOW THAT LINDSEY BROKE A COMPUTER AT TULLY HIGH SCHOOL!!!!!???!!!!???! SHE IS A BAD GIRL AND SHOULD BE PUNISHED FOR HER ACTIONS!!! WHY DID SHE DO THIS U MIGHT ASK?? WELL FOR STARTERS SHE IS A NAUGHTY GIRL,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",RoHLd5
toxic,""":::What do you mean, """"mind your language""""?  He/she didn't say anything untoward.  You strike me as someone who's into dog-fucking.

""",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",CAuviH
toxic,"LOL 

LOL, Wikipedia has a Wikipedia article! WTF?",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",mFE8qi
toxic,"""
Shut up with your """"I need to be right"""" mentality! He's agreeing with you, for fuck's sake!204.69.190.254  """,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",E49Y9E
toxic,"Cruel justice like you attack others who are innocent and those you killed with pleasure you ox!
-Boxingwear, where truth is 100%!",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",Oq6R2v
toxic,"Bullshit.  You already took sides before doing even the most cursory of examinations.  For instance you gave NO warning to DanielEng, even though this person started a revert-war, to prevent DOCUMENTED NPOV information from going into the page.  As I wrote on your page... if you're going to use administrative powers, then you have an OBLIGATION to use them responsibly ... not picking sides in a dispute before even communicating with the other side.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",h_Knp9
toxic,"JIMBO WALES SUCKS OFF DANIEL BRANDT 
I'm just stating facts people.~~1~~",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",nuhGqW
toxic,I am a dubass who knows nothing about Hinduism.,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",H-b-H-
toxic,IM GUNNA BUTTER YOUR BUNS BABY,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",2dP5-U
toxic,stop fuicky reverting my fucking edits it,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",6N6ACo
toxic,"""

 Seriously- find the """"flattery"""" in what I posted- I doubt you can. Oh but sorry if I offened you, but maybe you should keep your diaper out of other people's stuff. - and since you're so great why don't you run for president?""",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",1uXtaj
toxic,"Stay the Fuck out of this Ping Pong.  If I want information of Mushu Shrimp, I will ask you.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",ErYPqe
toxic,"You are a disgrace to this article Kemor, all you do is delete Arabian Prince and The D.O.C., both of whom were members of The N.W.A.   What you are doing is vandalism and you should be blocked.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",FPKhiz
toxic,"message to attackers
Leave him alone. what has he done to you? you ips who attack this user give honest IP editors a bad name. this shit needs to stop now. 199.101.61.190",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",q3w6d4
toxic,"""::Guys, you are the abusive - and dare I say quite correctly in English - the ignorant editors. You are ignoring what is being asked of you. Ignoring the consensus. Look what you are doing, if you do not get your way you cry """" help me """", """" Eurocentric """", """" vandalism """", but you go on to vandalise others. Enjoy your own company but go troll somewhere else. 

""",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",4qeL6N
toxic,"bay pigs article 

hi i noticed that you were licking wikiadmins ass in order to protect you from EnthusiastFRANCE and his avatars just because you were too dumb and to coward to do it yourself. you're a good maccarthyst, you're my hero, and you really suck at Japanese but are showingoff about skills you don't have. brb ;)",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",KgLcso
toxic,I'll fuck you forever!,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",K5Qn7m
toxic,"""

Thank you for experimenting with the page Fuck on Wikipedia. Your test worked, and has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.   (talk) """,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",0rXAv8
toxic,"its MY TALK PAGE . HELLO CAN YOU NOT SEE THAT.
I AM SHELBY YOUNG AND I WANT MY NAME OFF THIS WEBSITE AND PER JIM WALES I CAN REMOVE BOTH THE IP ADDRESS AND MY TALK PAGE SO GTFO.

wHY ARE ALL my DISCUSSIONS CALLED VANDILISM, BUT yours AREN'T, gtfo.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",z6rdYH
toxic,"Your Lie(s) About Me 
I've never put a lie on Wikipedia, contrary to your assertion.  Anyone who lies about me can go screw.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",jNb0fU
toxic,"I am not attacking you man, i'm just sayinmg who you are - a computer worm. Being in wikipedia ~ 10 hrs per day is the status of computer worm. Am I right? Who agrees with me?",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",aOv5bp
toxic,You're just harassing me and beign a troll. Go molest some children or something and leave me alone!,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",AxqPsA
toxic,"""
Like i give two shits right now. """,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",OC9Ben
toxic,"Yep, as I said, Bite me, Hitler, err... Scrapiron. Disappear it to make you look like less of an asshole, you will be hiding it because you can. Fuck you.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",QtRaL1
toxic,Who are they to constitute what a war is or is not. That's why that discussion on the military project page was stupid.,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",6eE3jg
toxic,"I meant the entire reaction section is stupid, don't know why I added international in there. 175.110.222.144",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",vI-VHl
toxic,I am a PR team and a lair and SAS81 stinks too HA HA,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",GE4MWT
toxic,Can I Just Be Terminated. This Is Bullshit.,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",wP1QJB
toxic,"""

 Ryanpostlethwaite 

I'm not going to sit here and just blatantly make fun of what you do and who you are. However, I look at your picture(funny how you put a drunken picture of yourself, trying really hard to convince your readers that you actually have friends) and it's quite easy to see that you're an ugly little parasite. As I browse through your insignificant pages on Roger Royle and Harold Gaba (that must have taken hours to make), and I know right then and there that you're a compulsive masturbator. I look at all your Wikipedia buddies and their comments concerning """"speedy deletions"""" and """"harassment via Wikipedia"""" and I now understand why there are entire hospitals throughout the world that treat internet addictions. So go ahead and suspend or block or whatever it is you people do to naughty Wikipedia users, because I could really careless. You piece of shit.""",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",mDi5gt
toxic,"I bet 

your'are're intolerable to be around. Probably why you live in North Dakota, one of the most sparsely populated states. Because people can't stand you. Everyone hates you. 65.10.52.220",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",7jNmpb
toxic,"Knock off the gosh darn vandalism! 

If you keep on vandalising articles as you did to Poop I'm going to warn your ass.  This is a federal offense and you know what happens in prison.  ;)  You better watch yourself or I will unleash a powerful series of warnings.  I've got like a buttload of respect around here and I don't take kindly to people who come to these places and treat it like SHIT!  DX",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",a9ktm0
toxic,"""

Wow, you're a little touchy aren't you? You also seem to love to make assumptions, which makes you look like a douche. How do you know I don't have an account, and why must you feel the need to cry to the admins whenever you get in a pointless argument? It looks like you're insecure, and a hypocrite, as you criticized me on my spelling of """"maggot"""" which was a joke that you didn't get while your own post was full of typos.""",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",Oyh_tC
toxic,"""

""""Harassment"""" as in pointing out that Gamaliel has driven now driven a woman off wikipedia despite claiming to want the opposite? Thought so. I'm blocked for having a contrary opinion. Period. Don't bullshit me. 70.56.26.46  """,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",FUM946
toxic,SAID I SHOULD PUT SOAAP IN MY MOUTH AND I SAID Y. U VANDALISED MORE THAN ME,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",Kgs6IK
toxic,"Jmabel, what kind of site is this? A serious one, or a bad joke? This site must have true informations and not stupid jokes like Node do it!!!",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",LEoNcK
toxic,"However, you know what, fuck it, you've lost yourself a coder. Go find someoen else who's willing to deal with Sven.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",6aV6rm
toxic,"""Want to fight with me """"wiki ones"""" ?
Its a """"battle u """"luce""""...

""",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",HK-J75
toxic,"Yer, but its also based on the size of the market! And i don't know what the f*ck either of you's are on about... She was very successful there, its only recently she's gone downhill... it's staying ) Unless you can think of a better country... Jeeez.",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",oXo2bB
toxic,", 28 February 2008 (UTC)

The source is the United States Census Bureau you idiot.  Don't you even get it YET?  72.153.223.172  20:29",jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",2QBne8
toxic,"""
Listen here, for the second time, HOW THE F. DID THIS Frequent mention has been made of the Moldavian Soviet Republic.(THAT IS THE GOD DAMMNED 20th CENTURY!!!) It is not generally known that the lower Dniester is an almost purely Roumanian stream.  TRANSFORMED ITSELF INTO THIS Charles Upson Clark, claims that the lower Dniester, in 1792 was """"an almost purely Romanian stream"""" ??????????????? AM I A CRETIN OR WHAT????????? DO I SUFFER FROM SOME MENTAL ILLNESS, AND CAN`T USE SIMPLE LOGIC OR WHAT??????? TELL ME!! IS IT ME?????? TELL ME, AND I`ll LEAVE ALL OF YOU ALONE! GOD!!!!!  """,jigsaw,"[0, 0, 0, 0, 0, 0, 1, 0]",fWWVWG
