dataset,text,source,label,uid
hate,"wow
well who do you think you are you cuntsy, like a prick fuck off your mums a dirty swag you shite eyed 
stupid nonce",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",0rUOnm
hate,"Go fuk your mom you fukin faggot.  I'll commit vandalizim on your page all fukin day long, and you'll like it you fuking quer.",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",7pkKyz
hate,"Your ignorance 

So typical of admins, ganging up on others and abusing their admin powers to ruin articles.",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",E6vu6x
hate,i want some damn answers now you imbeciles,jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",k2eCji
hate,"DEAR GILLIAM, YOU PIECE OF SHIZZ

YOU THINK YOU KNOW POKEMON? I MADE POKEMON. ONLY FOR IT TO GET STOLEN BY THOSE FRAUDULENT FRAUDS AT GAME FREAK (hawaii)
THIS IS NOT THE END OF THIS

WITH LOVE,
FRANK MILLER

MWAH",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",22AWkS
hate,Wikipedia's new business. Pimping sluts like . Stop that now!!!,jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",_15iXA
hate,YOU STUPID NIBOY (NEGRO),jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",UYlG7M
hate,"FUCK USER JUJUBE!FUCK WIKIPEDIA!DESTROY USER JUJUBE!DESTROY WIKIPEDIA!DEATH TO USER JUJUBE!
FUCK USER JUJUBE!FUCK WIKIPEDIA!DESTROY USER JUJUBE!DESTROY WIKIPEDIA!DEATH TO USER JUJUBE!
FUCK USER JUJUBE!FUCK WIKIPEDIA!DESTROY USER JUJUBE!DESTROY WIKIPEDIA!DEATH TO USER JUJUBE!
FUCK USER JUJUBE!FUCK WIKIPEDIA!DESTROY USER JUJUBE!DESTROY WIKIPEDIA!DEATH TO USER JUJUBE!",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",zOeB5-
hate,ARSE YOU FUCKING PRICK. FUCK OFF.,jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",VL-_IY
hate,"Congrats  

Congrats that the wikidouchebags final had the good sense to name the entry after the actual name of the country. Bout time morons.",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",zfvS1w
hate,"F UCK YOU

YOU ARE THE BASTARD WHO  IS IN THE WRONG WHAT THE HELL GIVES YOU THE RIGHT TO CENSOR THE INFORMATION I AM ADDING????",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",alOX31
hate,"Ah, I see what you mean - that's fine then.

You speak like a total fucking cunt, but I'm sure you are not one. Best, 88.104.25.210",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",Ne2OXZ
hate,I love to eat black people!,jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",PYriX_
hate,"I'm ganna give ya a day ta think about weather or not ya wanna deal wit me, and believe you me homie I know all bout harassment and I ain't ganna stop on this mutha fuckin syte, if i'm not unblocked at 3:00 I'm ganna hack your shyt, harras you and basicly just fuck you around, so think about it ok NiggeR?",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",Ob-d9l
hate,"""

 You no for good..rascal... 

I give u proof that dhoni is a rajput chk it http://my.opera.com/AaryanRajput/blog/. You mother fucker you bastard u biased ronchos...the bastard gujjar suppporter.. I am a badgujjar and i am a rajput..why are u vandalising our histroy by removing my content..u suckdickeer.. Y u add contents about other castes.. Badgujjars are raghav and are rajputs... u bastard.,..

Proof taht badgujjars are rajputs.. chk.. http://ebadgujar.com/history.html

Retrieved from """"http://en.wikipedia.org/wiki/User_talk:SpacemanSpiff""""""",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",BG4W_M
hate,"""

""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""::::::::::::::::::::::::HONESTLY what you all are doing is WRONG! STOP DISCRIMINATING US GOTHS FROM SOCIETY! HOW COME you're just making shit up, saying it's dangerous to be Goth. Well guess what, I'm Goth and I'm proud of my lifestyle subculture. Sure, we like different things but just let us be. Ecto, you're a horrible person, I hope you know that. Why list a section of 'critisim' when Maddox is just a faggot, mother-fucking sonofabithc, cock sucking asshole! fuck maddox! Jhonen SHOULD NEVER EVER EVER EVER EVER bE COMPARED WITH THAT evil man. Jhonen's never critized the lifestyle. Sure, he's made little comments of how most get into it but don't know everything about it and what it is all about but that dosen't mean he's critiquing it. If anything, Vasquez IS a Goth. GOTH FOREVER!-
The Powerful""",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",xggi1G
hate,"asshole.... 

yep. you suck.  Jesus of Suberbia",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",x0tm_c
hate,I feel bad for you.  No one deserves to be this stupid.,jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",X-6gkF
hate,What is rong with you u pervert i ahte u just leave me alone and for ur info  i am 10 turning a 11 in one week on oct. 5 so go away i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you i hate you  i hate yo,jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",_zanfu
hate,"FUCK YOU DUMBASS ITS AN OPINION AND DONT DELETE DIS SHIT BECAUSE I HAVE RIGHT UNLIKE YOU GAY DEAD UGLY ASS MOTHER, I FUCKED HER TOO HARD. SUCKS FOR YOU AND DONT YOU FUCKING DARE DELETE THIS BITCH BECAUSE IT IS NOT VANDALISM IT IS ME REVALING YOUR GAY ASS LIFE 68.205.182.184",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",lYn_hO
hate,"78.101.161.86   

FuKKK OFFFF BEETCH..........",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",B3ew3o
hate,"{{unblock|WHAT THE FUCK?!?!?! The article on Anne Kilkenny was poorly written, I rewrote it so it didnt look like shit, look at my final edit you fucking dumbass.}}",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",A4lIz5
hate,"Ahahaha, best name ever. What a fag.",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",Kr8qHW
hate,"youre gay 

You are not currently logged in. If you save any edits, your IP address will be recorded publicly in this page's edit history. If you create an account, you can conceal your IP address and be provided with many other benefits. Messages sent to your IP can be viewed on your talk page. 
Please do not save test edits. If you want to experiment, please use the sandbox.",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",RXzcfE
hate,You are the biggest pussy faced bitch and I hope you rot in hell because you are a little trolling bitch who has no disregard for others now put it BACK,jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",kUl5Bz
hate,"Fuck you 

I really really dislike you, Peter. I really really do.
Seriously seriously dislike you, Peter. You seriously seriously smell of poo",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",dOJTrG
hate,"Jack and Jill 
Eric, thank you for your contribution, but I think the version I put up is more accurate and I have properly sourced it.  Please leave as is.  Thanks and keep on wiking!
 You may wish to check out Uncyclopedia. They welcome that sort of thing. '''''' (talk · contribs · email) 

I much prefer posting here than Uncyclopedia, especially since the version I put up is factually true.  Please stop censoring me, that's not very nice!

Now go fuck yourself, you nerd!",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",Iws6s9
hate,"My music is recorded in Salvation Army studio and google my name, is all over google, it obvious that this person here cannot read, and is a psychopath who loves to tramp on other people and their achivements
You find nothing on this guy online;  YOU ARE A BLOODY LYING BASTARD...
Grammar, so the wiki does not have grammar fault, before the owners eventually correct them; Wiki; this man is a PSYCHO, remove his comments...

www.eddy.nu",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",mJCXcS
hate,"Fuck you Orange Suede Sof 

Fuck you Orange Suede Sofa, ClueBot, ClueBotNG, Megizue, Dreaded Walrus and J. Delanoy. You wanna be cyber bullied for personal attacks? Anonymous hates you.",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",nyyYYn
hate,"providing source for what? this idiot came and put a speedy delete tag on, a stub, there's no source needed this is just a stub with basic info such as game title and release date. i think he is just a fanboy who don't like ps3 games.",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",s_54Kg
hate,"I wanna edit 

I wanna edit without making a username like you losers. GIVE ME MY RIGHTS!!!!!",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",oAYHjN
hate,"""

fisto is a retard nigger.""",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",peuMnd
hate,"IT WASNT VANDALISM, DICKHEAD",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",7gcww6
hate,"Hey, you freaking hermaphrodite. 

When you are bored, do you bend your dick down and stick it into your vagina?",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",syBFw_
hate,"Hey, don't be a faggot.",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",FNBDTR
hate,"Radisson, not Raddison, you idiot!!!

Enough said.",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",h3Cv9m
hate,Yo mama's so fat that when she jump for joy she got stuck!,jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",7gZ7bW
hate,you suck alot of dick,jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",YAkrlF
hate,"I'm proud of mine. You are shames, thats why you lie, to reduce your shame. Examples of lies are when you said Estonian SS didn't kill any Jews, and you had many other like that. M.V.E.i.",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",k52zqR
hate,"This hissy fit shit is why wikipedia is a joke some fuckwit with a malfunctioning cock goes power mad to make up for impotence in the real world.

Like it or not you half wit san diego is known as a whales vagina and if you don't like it it doesn't matter. You suppurating cunt.",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",-vtWnN
hate,NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER,jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",IsaM44
hate,Always good to have the ignorant and mentally defective getting together. Die soon,jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",NyCGeX
hate,Fuck u hope your lanchiau will rot and drop off !,jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",xLBnQm
hate,"You shut your filthy shit-eating, overflowing-with-feces mouth, you filthy, dirty anus licking hog.  Hope you fall into a ditch filled with the most obnoxious feces that is septillions of miles deep-",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",ZfEDHl
hate,"You are an arse! 

SHUTUP!",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",QDQwqi
hate,"as hole

Take a seay from an ex anon member fuc off",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",4JLGVf
hate,HEEY FUCKFACE YOU ARE A REAL BITCH ASS PUSSY WHIPPED MUTHAFUCKING FAGGOT SHITFACEd DICK HEAd,jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",aFziEB
hate,Lucasbfr: your mother is a cock slut,jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",Yc1QB-
hate,"Wow that was lame, I never made any personal attacks.  It's really stupid of you to make insinuating comments about false comments.  I don't know where power-hungry egotists like  you get off.",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",gVkZae
hate,"I am going to shove a burning torch up your ass. 

Then I will force you to sit on an open propane tank.",jigsaw,"[0, 0, 0, 0, 0, 1, 0, 0]",3A7uwx
